,umur,gender,occupation_group,nominal,periode_transaksi,kategori_nominal
578,55,0,Lainnya,2430790,2,Nominal sedang
579,34,0,Industri,408000,2,Nominal rendah
580,54,0,PNS,5500000,2,Nominal sedang
581,39,0,Staff,84000,2,Nominal rendah
582,39,0,Staff,20000,2,Nominal rendah
583,37,1,Auditor,50000,2,Nominal rendah
584,42,0,Lainnya,1800000,2,Nominal rendah
585,46,0,PNS,252505,1,Nominal rendah
586,32,1,Konsultan,445000,1,Nominal rendah
587,44,0,Amil,90000,1,Nominal rendah
588,31,0,Lainnya,210000,1,Nominal rendah
589,46,0,Amil,175305,1,Nominal rendah
590,34,0,Industri,217500,1,Nominal rendah
591,39,0,Amil,825000,1,Nominal rendah
592,45,0,Amil,550000,1,Nominal rendah
593,32,0,Akuntansi,390000,1,Nominal rendah
594,27,1,Amil,150000,1,Nominal rendah
595,33,0,Amil,475000,1,Nominal rendah
596,36,1,Amil,242654,1,Nominal rendah
597,33,0,Konsultan,323897,1,Nominal rendah
598,39,0,Amil,475000,1,Nominal rendah
599,40,0,Amil,600000,1,Nominal rendah
600,41,0,Amil,600000,1,Nominal rendah
601,32,0,Amil,190365,1,Nominal rendah
602,56,0,Amil,1250000,1,Nominal rendah
603,39,1,Amil,450000,1,Nominal rendah
604,48,0,Amil,219976,1,Nominal rendah
605,37,0,Amil,550000,1,Nominal rendah
606,47,0,Amil,575000,1,Nominal rendah
607,31,0,Pegawai Swasta,1460999,1,Nominal rendah
608,48,0,Amil,220070,1,Nominal rendah
609,44,0,Amil,825000,1,Nominal rendah
610,72,0,PNS,5000000,1,Nominal sedang
611,47,0,Amil,280833,1,Nominal rendah
612,44,1,Marketing,2209646,1,Nominal sedang
613,46,1,PNS,205277,1,Nominal rendah
614,39,1,Amil,587500,1,Nominal rendah
615,52,0,Amil,189250,1,Nominal rendah
616,31,0,Amil,246399,1,Nominal rendah
617,35,0,Amil,375000,1,Nominal rendah
618,36,0,Amil,375000,1,Nominal rendah
619,33,1,Amil,450000,1,Nominal rendah
620,45,1,Amil,575000,1,Nominal rendah
621,37,0,Amil,256092,1,Nominal rendah
622,28,0,Amil,244514,1,Nominal rendah
623,33,0,Konsultan,180000,1,Nominal rendah
624,35,0,Amil,500000,1,Nominal rendah
625,35,0,Amil,258395,1,Nominal rendah
626,35,0,Pegawai Swasta,387500,1,Nominal rendah
627,41,1,Amil,575000,1,Nominal rendah
628,47,0,IT,300000,1,Nominal rendah
629,32,1,Staff,800000,1,Nominal rendah
630,45,0,Amil,575000,1,Nominal rendah
631,39,0,Amil,209171,1,Nominal rendah
632,36,0,Amil,226763,1,Nominal rendah
633,47,0,Amil,319074,1,Nominal rendah
634,33,0,Amil,180000,1,Nominal rendah
635,31,0,Amil,190365,1,Nominal rendah
636,31,1,Amil,202917,1,Nominal rendah
637,46,0,PNS,537500,1,Nominal rendah
638,45,0,Amil,256460,1,Nominal rendah
639,29,0,Amil,181330,1,Nominal rendah
640,50,0,Amil,750000,1,Nominal rendah
641,45,0,Amil,550000,1,Nominal rendah
642,54,0,Amil,176799,1,Nominal rendah
643,34,0,Marketing,250000,1,Nominal rendah
644,48,0,Amil,450000,1,Nominal rendah
645,31,0,Amil,190645,1,Nominal rendah
646,38,0,Energi,1500000,1,Nominal rendah
647,62,1,Amil,800000,1,Nominal rendah
648,31,1,Amil,203014,1,Nominal rendah
649,48,0,Amil,312784,1,Nominal rendah
650,44,0,Amil,375000,1,Nominal rendah
651,44,1,Marketing,4281241,1,Nominal sedang
652,42,0,Amil,375000,1,Nominal rendah
653,41,0,Amil,184761,1,Nominal rendah
654,48,0,Amil,221038,1,Nominal rendah
655,40,0,Amil,575000,1,Nominal rendah
656,31,1,Amil,171980,1,Nominal rendah
657,51,1,Amil,500000,1,Nominal rendah
658,30,0,Amil,587500,1,Nominal rendah
659,69,0,Amil,475000,1,Nominal rendah
660,80,0,Amil,1237500,1,Nominal rendah
661,49,0,Amil,875000,1,Nominal rendah
662,30,0,Amil,181019,1,Nominal rendah
663,41,0,Amil,175750,1,Nominal rendah
664,31,0,Amil,272710,1,Nominal rendah
665,32,1,Amil,263623,1,Nominal rendah
666,36,0,Amil,587500,1,Nominal rendah
667,31,0,Amil,249225,1,Nominal rendah
668,35,0,Amil,375000,1,Nominal rendah
669,32,0,Akuntansi,126000,1,Nominal rendah
670,34,0,Amil,255174,1,Nominal rendah
671,37,1,Amil,240055,1,Nominal rendah
672,40,0,Amil,172263,1,Nominal rendah
673,36,0,Amil,319151,1,Nominal rendah
674,34,0,Marketing,450000,1,Nominal rendah
675,34,0,Industri,359000,1,Nominal rendah
676,47,0,Energi,2800000,1,Nominal sedang
677,48,0,Industri,310000,1,Nominal rendah
678,44,0,Industri,900000,1,Nominal rendah
679,36,1,Marketing,615826,1,Nominal rendah
680,59,0,Pegawai Swasta,4428000,1,Nominal sedang
681,36,1,Freelancer,590000,1,Nominal rendah
682,52,0,Lainnya,6970000,1,Nominal sedang
683,32,0,Amil,6000000,1,Nominal sedang
684,30,1,PNS,91280,1,Nominal rendah
685,39,0,Industri,50000,1,Nominal rendah
686,39,0,Industri,200000,1,Nominal rendah
687,35,1,Lainnya,10000000,1,Nominal diatas rata-rata
688,30,1,PNS,230153,1,Nominal rendah
689,31,1,Staff,100000,1,Nominal rendah
690,31,1,Konsultan,250000,1,Nominal rendah
691,50,1,Lainnya,10000000,1,Nominal diatas rata-rata
692,35,0,Energi,423000,1,Nominal rendah
693,49,0,Energi,45000,1,Nominal rendah
694,30,1,PNS,269309,1,Nominal rendah
695,49,0,Lainnya,1595500,1,Nominal rendah
696,33,1,Staff,173533,1,Nominal rendah
697,37,1,Auditor,25000,1,Nominal rendah
698,30,1,Lainnya,150000,1,Nominal rendah
699,33,1,Staff,173533,1,Nominal rendah
700,35,0,Industri,200000,1,Nominal rendah
701,33,0,Konsultan,161015,1,Nominal rendah
702,34,0,Lainnya,187930,1,Nominal rendah
703,30,0,Konsultan,125000,1,Nominal rendah
704,31,0,Pegawai Swasta,5205189,1,Nominal sedang
705,35,0,Teknisi,150000,1,Nominal rendah
706,41,0,Industri,2810000,1,Nominal sedang
707,29,1,Lainnya,319119,1,Nominal rendah
708,37,1,Auditor,50000,1,Nominal rendah
709,27,1,Amil,10001,1,Nominal rendah
710,30,1,Lainnya,300000,1,Nominal rendah
711,39,1,Pegawai Swasta,3750000,1,Nominal sedang
712,35,0,Industri,250000,1,Nominal rendah
713,43,0,Akuntansi,7000000,1,Nominal sedang
714,31,0,Industri,375637,1,Nominal rendah
715,32,0,Kesehatan,318125,1,Nominal rendah
716,38,0,Kesehatan,800000,1,Nominal rendah
717,32,0,PNS,542000,1,Nominal rendah
718,33,1,Akuntansi,279146,1,Nominal rendah
719,59,0,Marketing,1650000,1,Nominal rendah
720,46,0,Konsultan,500000,1,Nominal rendah
721,47,0,Industri,2000000,1,Nominal rendah
722,54,0,PNS,10000000,1,Nominal diatas rata-rata
723,33,1,Akuntansi,255903,1,Nominal rendah
724,60,0,Kesehatan,25000000,1,Nominal tinggi
725,31,0,PNS,215000,1,Nominal rendah
726,32,0,Lainnya,300000,1,Nominal rendah
727,37,0,Teknisi,192500,1,Nominal rendah
728,28,1,Industri,420000,1,Nominal rendah
729,45,0,Energi,37936944,1,Nominal tinggi
730,62,1,Amil,1400000,1,Nominal rendah
731,33,1,Akuntansi,300000,1,Nominal rendah
732,42,0,Amil,375000,1,Nominal rendah
733,36,0,Amil,226763,1,Nominal rendah
734,31,0,Amil,272710,1,Nominal rendah
735,49,0,Amil,875000,1,Nominal rendah
736,41,0,Amil,175750,1,Nominal rendah
737,48,0,Amil,312784,1,Nominal rendah
738,37,0,Amil,550000,1,Nominal rendah
739,51,1,Amil,500000,1,Nominal rendah
740,51,0,Pegawai Swasta,350000,1,Nominal rendah
741,47,0,Amil,319074,1,Nominal rendah
742,39,1,Amil,450000,1,Nominal rendah
743,46,0,Amil,175305,1,Nominal rendah
744,48,0,Amil,219976,1,Nominal rendah
745,45,0,Amil,256460,1,Nominal rendah
746,45,0,Amil,550000,1,Nominal rendah
747,35,0,Amil,258395,1,Nominal rendah
748,35,0,Amil,375000,1,Nominal rendah
749,41,0,Amil,600000,1,Nominal rendah
750,32,1,Amil,263623,1,Nominal rendah
751,44,0,Amil,825000,1,Nominal rendah
752,45,0,Amil,575000,1,Nominal rendah
753,39,0,Amil,475000,1,Nominal rendah
754,32,0,Kesehatan,390025,1,Nominal rendah
755,36,1,Amil,242654,1,Nominal rendah
756,29,0,Amil,181330,1,Nominal rendah
757,55,0,Lainnya,1142673,1,Nominal rendah
758,31,0,Amil,190645,1,Nominal rendah
759,30,0,Amil,181019,1,Nominal rendah
760,69,0,Amil,475000,1,Nominal rendah
761,41,0,Amil,184761,1,Nominal rendah
762,27,1,Amil,10001,1,Nominal rendah
763,36,0,Amil,375000,1,Nominal rendah
764,31,0,Amil,190365,1,Nominal rendah
765,62,1,Amil,800000,1,Nominal rendah
766,80,0,Amil,1237500,1,Nominal rendah
767,28,0,Amil,244514,1,Nominal rendah
768,31,0,Amil,246399,1,Nominal rendah
769,39,0,Amil,209171,1,Nominal rendah
770,35,0,Pegawai Swasta,387500,1,Nominal rendah
771,41,1,Amil,575000,1,Nominal rendah
772,33,1,Amil,450000,1,Nominal rendah
773,40,0,Amil,575000,1,Nominal rendah
774,37,0,Amil,256092,1,Nominal rendah
775,52,0,Lainnya,2575000,1,Nominal sedang
776,48,0,Amil,220070,1,Nominal rendah
777,39,0,Amil,825000,1,Nominal rendah
778,40,0,Amil,172263,1,Nominal rendah
779,47,0,Amil,575000,1,Nominal rendah
780,46,0,PNS,537500,1,Nominal rendah
781,48,0,Amil,221038,1,Nominal rendah
782,30,0,Amil,587500,1,Nominal rendah
783,39,0,Staff,81000,1,Nominal rendah
784,31,1,Amil,203014,1,Nominal rendah
785,33,0,Amil,475000,1,Nominal rendah
786,37,1,Amil,240055,1,Nominal rendah
787,35,0,Amil,500000,1,Nominal rendah
788,32,0,Amil,190365,1,Nominal rendah
789,39,1,Amil,587500,1,Nominal rendah
790,44,0,Amil,375000,1,Nominal rendah
791,54,0,Amil,176799,1,Nominal rendah
792,31,1,Amil,171980,1,Nominal rendah
793,56,0,Amil,1250000,1,Nominal rendah
794,36,0,Amil,587500,1,Nominal rendah
795,45,1,Amil,575000,1,Nominal rendah
796,48,0,Amil,450000,1,Nominal rendah
797,47,0,Amil,280833,1,Nominal rendah
798,35,0,Amil,375000,1,Nominal rendah
799,40,0,Amil,600000,1,Nominal rendah
800,40,0,Amil,270000,1,Nominal rendah
801,31,0,Amil,249223,1,Nominal rendah
802,50,0,Amil,750000,1,Nominal rendah
803,34,0,Amil,255174,1,Nominal rendah
804,36,0,Amil,175820,1,Nominal rendah
805,31,1,Amil,202917,1,Nominal rendah
806,52,0,Amil,189250,1,Nominal rendah
807,45,0,Amil,550000,1,Nominal rendah
808,50,1,Lainnya,9000000,1,Nominal diatas rata-rata
809,34,1,Staff,90000,1,Nominal rendah
810,51,0,Teknisi,420000,1,Nominal rendah
811,32,0,Lainnya,150000,1,Nominal rendah
812,37,1,Auditor,50000,1,Nominal rendah
813,54,0,Industri,7000000,1,Nominal sedang
814,37,1,Pegawai Swasta,3000000,1,Nominal sedang
815,28,1,Industri,249000,1,Nominal rendah
816,34,0,Industri,575000,1,Nominal rendah
817,26,0,Lainnya,305000,1,Nominal rendah
818,39,0,Staff,45000,1,Nominal rendah
819,37,1,PNS,350000,1,Nominal rendah
820,34,0,Lainnya,375000,1,Nominal rendah
821,39,0,Konsultan,2237500,1,Nominal sedang
822,44,0,Industri,900000,1,Nominal rendah
823,48,0,Amil,360000,1,Nominal rendah
824,36,1,Marketing,582750,1,Nominal rendah
825,38,0,Energi,2650000,1,Nominal sedang
826,32,0,Amil,180000,1,Nominal rendah
827,30,0,Teknisi,45000,1,Nominal rendah
828,41,0,Amil,270000,1,Nominal rendah
829,47,0,Pegawai Swasta,540000,1,Nominal rendah
830,36,1,Akuntansi,1500000,1,Nominal rendah
831,33,1,Akuntansi,456125,1,Nominal rendah
833,63,1,Pegawai Swasta,2000000,1,Nominal rendah
834,46,0,PNS,270000,1,Nominal rendah
835,39,1,Akuntansi,25000,1,Nominal rendah
836,56,0,Industri,10000000,1,Nominal diatas rata-rata
837,59,0,Pegawai Swasta,3600000,1,Nominal sedang
838,27,1,Lainnya,45000,1,Nominal rendah
839,34,0,Marketing,450000,1,Nominal rendah
840,33,0,Konsultan,176322,1,Nominal rendah
841,32,0,Amil,6000000,1,Nominal sedang
842,42,0,Lainnya,1000000,1,Nominal rendah
843,31,1,IT,1500000,1,Nominal rendah
844,37,1,Auditor,50000,1,Nominal rendah
845,34,1,PNS,365000,1,Nominal rendah
846,37,0,Industri,550000,1,Nominal rendah
847,39,0,Industri,180000,1,Nominal rendah
848,29,0,Staff,45000,1,Nominal rendah
849,57,1,Lainnya,5000000,1,Nominal sedang
850,38,0,Marketing,90000,1,Nominal rendah
851,27,1,Amil,10001,1,Nominal rendah
852,32,0,Lainnya,300000,1,Nominal rendah
853,69,0,Amil,315000,1,Nominal rendah
854,32,0,Lainnya,246107,1,Nominal rendah
855,32,0,Lainnya,225000,1,Nominal rendah
856,32,0,Lainnya,408070,1,Nominal rendah
857,35,0,Energi,800000,1,Nominal rendah
858,39,0,Staff,127000,1,Nominal rendah
859,29,1,Lainnya,45000,1,Nominal rendah
860,35,0,Industri,45000,1,Nominal rendah
861,29,1,Lainnya,325000,1,Nominal rendah
862,47,0,Energi,1000000,1,Nominal rendah
863,36,1,Akuntansi,1500000,1,Nominal rendah
864,42,0,Lainnya,21000000,1,Nominal tinggi
865,59,0,PNS,2000000,1,Nominal rendah
866,36,0,Wiraswasta,90000,1,Nominal rendah
867,33,0,Freelancer,30000000,1,Nominal tinggi
868,62,1,Amil,180000,1,Nominal rendah
869,36,0,Amil,175820,1,Nominal rendah
870,29,1,Amil,100000,1,Nominal rendah
871,31,0,Amil,150000,1,Nominal rendah
872,37,1,PNS,333500,1,Nominal rendah
873,33,1,Amil,90000,1,Nominal rendah
874,51,0,Pegawai Swasta,20000000,1,Nominal tinggi
875,55,0,Lainnya,1341250,1,Nominal rendah
877,40,0,Amil,600000,1,Nominal rendah
878,30,0,Amil,180000,1,Nominal rendah
879,35,0,Amil,375000,1,Nominal rendah
880,45,0,Amil,575000,1,Nominal rendah
881,51,1,Amil,500000,1,Nominal rendah
882,41,0,Amil,184761,1,Nominal rendah
883,41,0,Amil,600000,1,Nominal rendah
884,52,0,Amil,189250,1,Nominal rendah
885,39,0,Amil,825000,1,Nominal rendah
886,31,0,Amil,246399,1,Nominal rendah
887,40,0,Amil,575000,1,Nominal rendah
888,69,0,Amil,475000,1,Nominal rendah
889,31,0,Konsultan,45000,1,Nominal rendah
890,42,0,Amil,375000,1,Nominal rendah
891,35,0,Pegawai Swasta,387500,1,Nominal rendah
892,36,0,Amil,226763,1,Nominal rendah
893,29,0,Amil,181330,1,Nominal rendah
894,33,1,Amil,450000,1,Nominal rendah
895,62,1,Amil,800000,1,Nominal rendah
896,29,1,Lainnya,45000,1,Nominal rendah
897,39,1,Amil,587500,1,Nominal rendah
898,37,0,Amil,256092,1,Nominal rendah
899,44,0,Industri,900000,1,Nominal rendah
900,32,1,Amil,263623,1,Nominal rendah
901,65,0,Konsultan,10000000,1,Nominal diatas rata-rata
902,39,0,Amil,209171,1,Nominal rendah
903,45,0,Amil,550000,1,Nominal rendah
904,48,0,Amil,220070,1,Nominal rendah
905,35,0,Akuntansi,135000,1,Nominal rendah
906,46,0,PNS,537500,1,Nominal rendah
907,36,1,Amil,242654,1,Nominal rendah
908,41,0,Lainnya,675000,1,Nominal rendah
909,47,0,Amil,280833,1,Nominal rendah
910,49,0,Amil,875000,1,Nominal rendah
911,47,0,Amil,575000,1,Nominal rendah
912,52,0,Lainnya,6710000,1,Nominal sedang
913,48,0,Amil,219976,1,Nominal rendah
914,48,0,Amil,312784,1,Nominal rendah
915,31,1,Amil,171980,1,Nominal rendah
916,39,0,Amil,475000,1,Nominal rendah
917,33,0,Amil,475000,1,Nominal rendah
918,34,0,Staff,45000,1,Nominal rendah
919,30,0,Amil,587500,1,Nominal rendah
920,39,1,Amil,450000,1,Nominal rendah
921,29,1,Lainnya,45000,1,Nominal rendah
922,31,0,Amil,249225,1,Nominal rendah
923,35,0,Industri,250000,1,Nominal rendah
924,32,0,Amil,190365,1,Nominal rendah
925,29,1,Lainnya,45000,1,Nominal rendah
926,33,1,Konsultan,6100000,1,Nominal sedang
927,40,0,Amil,172263,1,Nominal rendah
928,47,0,Amil,319074,1,Nominal rendah
929,45,1,Amil,575000,1,Nominal rendah
930,50,0,Amil,750000,1,Nominal rendah
931,31,0,Amil,190645,1,Nominal rendah
932,41,1,Amil,575000,1,Nominal rendah
933,50,1,Pegawai Swasta,2500000,1,Nominal sedang
934,46,0,Amil,175305,1,Nominal rendah
935,28,0,Amil,244514,1,Nominal rendah
936,48,0,Amil,450000,1,Nominal rendah
937,44,0,Amil,375000,1,Nominal rendah
938,36,0,Amil,587500,1,Nominal rendah
939,80,0,Amil,1237500,1,Nominal rendah
940,30,0,Amil,181019,1,Nominal rendah
941,35,0,Amil,500000,1,Nominal rendah
942,36,0,Amil,180000,1,Nominal rendah
943,30,0,Amil,20000,1,Nominal rendah
944,51,0,Konsultan,90000,1,Nominal rendah
945,31,0,Konsultan,11692698,1,Nominal diatas rata-rata
946,45,0,Lainnya,3260000,1,Nominal sedang
947,37,1,Amil,240055,1,Nominal rendah
948,33,0,Konsultan,322536,1,Nominal rendah
949,54,0,Amil,176799,1,Nominal rendah
950,35,0,Amil,375000,1,Nominal rendah
951,31,1,Amil,203014,1,Nominal rendah
952,28,0,Staff,92500,1,Nominal rendah
953,28,0,Staff,22500,1,Nominal rendah
954,36,0,Amil,375000,1,Nominal rendah
955,45,0,Amil,256460,1,Nominal rendah
956,36,0,Amil,180000,1,Nominal rendah
957,29,1,Lainnya,442781,1,Nominal rendah
958,48,0,Amil,221038,1,Nominal rendah
959,56,0,Amil,1250000,1,Nominal rendah
960,31,0,Pegawai Swasta,1207300,1,Nominal rendah
961,31,0,Amil,190365,1,Nominal rendah
962,31,1,Amil,202917,1,Nominal rendah
963,41,0,Amil,175750,1,Nominal rendah
964,37,0,Amil,550000,1,Nominal rendah
965,35,0,Amil,258395,1,Nominal rendah
966,34,0,Amil,255174,1,Nominal rendah
967,49,0,Lainnya,225000,1,Nominal rendah
968,45,0,Amil,550000,1,Nominal rendah
969,44,0,Amil,825000,1,Nominal rendah
970,31,0,Amil,10001,1,Nominal rendah
971,41,1,Amil,250000,1,Nominal rendah
972,50,0,TNI/POLRI,225000,1,Nominal rendah
973,34,0,PNS,315000,1,Nominal rendah
974,36,1,Freelancer,590000,1,Nominal rendah
975,48,0,Amil,135000,1,Nominal rendah
976,69,0,Akuntansi,700000,1,Nominal rendah
977,59,0,Marketing,315000,1,Nominal rendah
978,31,0,Amil,45000,1,Nominal rendah
979,40,0,Transportasi,5237500,1,Nominal sedang
980,47,1,Pegawai Swasta,5000000,1,Nominal sedang
981,43,0,Akuntansi,270000,1,Nominal rendah
982,50,0,TNI/POLRI,1250000,1,Nominal rendah
983,44,1,Lainnya,270000,1,Nominal rendah
984,32,0,Lainnya,135000,1,Nominal rendah
985,41,1,Amil,250000,1,Nominal rendah
986,70,0,Lainnya,2500000,1,Nominal sedang
987,31,0,Amil,45000,1,Nominal rendah
988,31,0,Amil,45000,1,Nominal rendah
989,32,0,IT,180000,1,Nominal rendah
990,41,0,Akuntansi,2000000,1,Nominal rendah
991,44,1,Marketing,45000,1,Nominal rendah
992,38,0,Konsultan,135000,1,Nominal rendah
993,39,0,Energi,180000,1,Nominal rendah
994,35,0,Lainnya,225000,1,Nominal rendah
995,58,0,Akuntansi,15000000,1,Nominal diatas rata-rata
996,41,0,Lainnya,13900000,1,Nominal diatas rata-rata
997,35,0,Lainnya,6000000,1,Nominal sedang
998,31,0,Energi,1200000,1,Nominal rendah
999,32,1,Industri,4500000,1,Nominal sedang
1000,54,0,PNS,700000,1,Nominal rendah
1001,44,0,Lainnya,2575000,1,Nominal sedang
1002,41,0,PNS,180000,1,Nominal rendah
1003,47,0,Lainnya,10080000,1,Nominal diatas rata-rata
1004,41,0,Lainnya,180000,1,Nominal rendah
1005,35,0,Amil,15000,1,Nominal rendah
1006,30,1,Staff,295170,1,Nominal rendah
1007,31,0,Staff,45000,1,Nominal rendah
1008,31,0,Staff,265997,1,Nominal rendah
1009,23,1,Lainnya,45000,1,Nominal rendah
1010,37,0,Kesehatan,18306000,1,Nominal diatas rata-rata
1011,39,0,Amil,135000,1,Nominal rendah
1012,32,1,Auditor,180000,1,Nominal rendah
1013,29,0,Amil,360000,1,Nominal rendah
1014,39,1,Pegawai Swasta,4900000,1,Nominal sedang
1015,33,0,Wiraswasta,409000,1,Nominal rendah
1016,54,0,PNS,13000000,1,Nominal diatas rata-rata
1017,47,0,Energi,350000,1,Nominal rendah
1018,31,1,Amil,50000,1,Nominal rendah
1019,35,0,Amil,315000,1,Nominal rendah
1020,36,0,Lainnya,45000,1,Nominal rendah
1021,31,0,Energi,180000,1,Nominal rendah
1022,29,0,Amil,90000,1,Nominal rendah
1023,45,0,Pegawai Swasta,225000,1,Nominal rendah
1024,33,0,Lainnya,45000,1,Nominal rendah
1025,31,0,Amil,45000,1,Nominal rendah
1026,29,0,Lainnya,50000,1,Nominal rendah
1027,49,0,Kesehatan,45000,1,Nominal rendah
1028,38,0,Lainnya,135000,1,Nominal rendah
1029,34,0,IT,15000000,1,Nominal diatas rata-rata
1030,32,0,Wiraswasta,90000,1,Nominal rendah
1031,34,0,Industri,310000,1,Nominal rendah
1032,42,0,Energi,2400000,1,Nominal sedang
1033,31,1,Amil,45000,1,Nominal rendah
1034,30,1,Pegawai Swasta,45000,1,Nominal rendah
1035,31,0,Industri,135000,1,Nominal rendah
1036,34,0,Industri,180000,1,Nominal rendah
1037,30,0,Amil,45000,1,Nominal rendah
1038,28,0,Lainnya,90000,1,Nominal rendah
1039,34,0,Industri,678100,1,Nominal rendah
1040,37,0,Pegawai Swasta,180000,1,Nominal rendah
1041,28,0,Konsultan,135000,1,Nominal rendah
1042,41,0,Industri,4800000,1,Nominal sedang
1043,32,0,Akuntansi,1250000,2,Nominal rendah
1044,30,0,PNS,135000,2,Nominal rendah
1045,30,0,PNS,1800000,2,Nominal rendah
1046,36,0,Amil,45000,2,Nominal rendah
1047,33,0,Amil,65000,2,Nominal rendah
1048,44,1,Pegawai Swasta,250000,2,Nominal rendah
1049,33,0,Energi,2231900,2,Nominal sedang
1050,34,0,Marketing,450000,2,Nominal rendah
1051,36,1,Marketing,642833,2,Nominal rendah
1052,59,0,Pegawai Swasta,4428000,2,Nominal sedang
1053,39,0,Industri,50000,2,Nominal rendah
1054,32,0,Kesehatan,318125,2,Nominal rendah
1055,31,0,Industri,375637,2,Nominal rendah
1056,33,1,Staff,173533,2,Nominal rendah
1057,37,1,Auditor,50000,2,Nominal rendah
1058,49,0,Lainnya,730000,2,Nominal rendah
1059,31,1,Staff,100000,2,Nominal rendah
1060,29,1,Lainnya,325000,2,Nominal rendah
1061,32,0,Akuntansi,150000,2,Nominal rendah
1062,30,0,Konsultan,125000,2,Nominal rendah
1063,32,0,Lainnya,551536,2,Nominal rendah
1064,35,0,Energi,822400,2,Nominal rendah
1065,31,0,Lainnya,388945,2,Nominal rendah
1066,32,0,Lainnya,362363,2,Nominal rendah
1067,34,0,Lainnya,369515,2,Nominal rendah
1068,31,0,PNS,228000,2,Nominal rendah
1069,26,0,Wiraswasta,4359500,2,Nominal sedang
1070,37,0,Teknisi,192500,2,Nominal rendah
1071,41,0,Lainnya,943363,2,Nominal rendah
1072,33,1,Akuntansi,518059,2,Nominal rendah
1073,32,0,PNS,927000,2,Nominal rendah
1074,41,1,Lainnya,559068,2,Nominal rendah
1075,36,0,PNS,378663,2,Nominal rendah
1076,35,0,Industri,250000,2,Nominal rendah
1077,34,0,Lainnya,368265,2,Nominal rendah
1078,48,1,PNS,212500,2,Nominal rendah
1079,51,0,Teknisi,420000,2,Nominal rendah
1080,28,1,Industri,416000,2,Nominal rendah
1081,33,1,Akuntansi,300000,2,Nominal rendah
1082,48,1,PNS,212500,2,Nominal rendah
1083,46,0,Konsultan,500000,2,Nominal rendah
1084,32,0,Lainnya,300000,2,Nominal rendah
1085,38,0,IT,1000000,2,Nominal rendah
1086,34,0,Konsultan,650000,2,Nominal rendah
1087,43,0,Akuntansi,6000000,2,Nominal sedang
1088,47,0,Industri,1000000,2,Nominal rendah
1089,39,1,Pegawai Swasta,1750000,2,Nominal rendah
1090,47,0,Industri,2000000,2,Nominal rendah
1091,36,0,PNS,835037,2,Nominal rendah
1092,36,0,PNS,509726,2,Nominal rendah
1093,36,0,PNS,526422,2,Nominal rendah
1094,36,0,PNS,882073,2,Nominal rendah
1095,36,0,PNS,528180,2,Nominal rendah
1096,36,0,PNS,517925,2,Nominal rendah
1097,36,0,PNS,517046,2,Nominal rendah
